transaction_id,amount_rs,error_reason,attempts_last_hour,decision_type,recovery_action,source,recovered,reasoning,timestamp
pay_6Ae1v8IdmryjfX,1589.68,wallet_service_down,3,auto_recovery_attempted,retry_later_2h,rule_based,False,Mapped wallet_service_down -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.877919
pay_wWuKxPenjxQOw5,756.23,insufficient_balance,3,auto_recovery_attempted,send_reminder,rule_based,True,Mapped insufficient_balance -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.877973
pay_zXUeqT2hV5WPeH,1175.27,upi_collect_expired,2,auto_recovery_attempted,resend_collect_request,rule_based,False,Mapped upi_collect_expired -> resend_collect_request (assumed success rate 50%),2026-08-23T05:57:01.878024
pay_DelaT4ZYtRerDn,1901.19,issuer_unavailable,2,auto_recovery_attempted,retry_later_2h,rule_based,True,Mapped issuer_unavailable -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.878089
pay_0RpXvRYvgRy3D5,3005.87,bank_technical_error,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.878159
pay_4hZqz55PFZMBg0,1037.47,session_timed_out,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.878222
pay_hZCTK9X49ltf7w,588.33,upi_collect_expired,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.878317
pay_vxADszR0k3JkPb,2156.54,insufficient_funds,1,auto_recovery_attempted,retry_later_24h,rule_based,True,Mapped insufficient_funds -> retry_later_24h (assumed success rate 45%),2026-08-23T05:57:01.878381
pay_ch1tpHvvmeiT4P,1152.75,issuer_unavailable,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.878442
pay_MeIsnDeiYioQZh,3731.34,upi_collect_expired,3,auto_recovery_attempted,resend_collect_request,rule_based,True,Mapped upi_collect_expired -> resend_collect_request (assumed success rate 50%),2026-08-23T05:57:01.878499
pay_GrFwdx0nVxHYdE,793.61,upi_collect_expired,2,auto_recovery_attempted,resend_collect_request,rule_based,True,Mapped upi_collect_expired -> resend_collect_request (assumed success rate 50%),2026-08-23T05:57:01.878566
pay_lEmI9fbdvwzewt,1448.16,incorrect_otp,2,auto_recovery_attempted,send_reminder,rule_based,False,Mapped incorrect_otp -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.878626
pay_c1UkeRmJIuywjh,130.12,insufficient_funds,2,auto_recovery_attempted,retry_later_24h,rule_based,False,Mapped insufficient_funds -> retry_later_24h (assumed success rate 45%),2026-08-23T05:57:01.878690
pay_ErcZjNPpynPIq7,1020.79,incorrect_otp,1,auto_recovery_attempted,send_reminder,rule_based,False,Mapped incorrect_otp -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.878758
pay_RygNuYJNuGHOFv,129.33,bank_technical_error,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.878806
pay_ca0rUwDQ1JJuJz,1604.44,incorrect_otp,3,auto_recovery_attempted,send_reminder,rule_based,False,Mapped incorrect_otp -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.878860
pay_kX4t825AIX2jRl,1173.14,payment_declined,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.878919
pay_bJjbZzjT4rlvwP,258.42,card_declined,2,auto_recovery_attempted,send_reminder,rule_based,False,Mapped card_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.878980
pay_IwGAMfquz3UiK5,503.59,issuer_unavailable,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.879048
pay_3THE2EKDmvkzhD,996.63,payment_declined,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.879095
pay_YCqvULaJShBQhz,867.31,issuer_unavailable,3,auto_recovery_attempted,retry_later_2h,rule_based,False,Mapped issuer_unavailable -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.879155
pay_UTy0qXkqiYjKpF,2128.05,payment_declined,1,auto_recovery_attempted,send_reminder,rule_based,False,Mapped payment_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.879223
pay_wWzcc2P4Iu2hRa,66.75,insufficient_funds,1,auto_recovery_attempted,retry_later_24h,rule_based,True,Mapped insufficient_funds -> retry_later_24h (assumed success rate 45%),2026-08-23T05:57:01.879301
pay_q3VMHTdgQto7vj,1277.03,emi_not_supported,3,auto_recovery_attempted,suggest_alt_method,rule_based,False,Mapped emi_not_supported -> suggest_alt_method (assumed success rate 40%),2026-08-23T05:57:01.879372
pay_BcLVKsiawLr4iq,486.44,insufficient_funds,2,auto_recovery_attempted,retry_later_24h,rule_based,False,Mapped insufficient_funds -> retry_later_24h (assumed success rate 45%),2026-08-23T05:57:01.879442
pay_SXF6Rg0te3Tx7k,4440.49,insufficient_funds,3,auto_recovery_attempted,retry_later_24h,rule_based,True,Mapped insufficient_funds -> retry_later_24h (assumed success rate 45%),2026-08-23T05:57:01.879508
pay_cwoVIss2S7yqT3,1226.76,card_declined,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.879577
pay_KxJj6YLyB0pp3B,4255.97,card_declined,1,auto_recovery_attempted,send_reminder,rule_based,False,Mapped card_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.879633
pay_IB6xzdVHBLeVs8,264.04,emi_not_supported,1,auto_recovery_attempted,suggest_alt_method,rule_based,True,Mapped emi_not_supported -> suggest_alt_method (assumed success rate 40%),2026-08-23T05:57:01.879693
pay_vI1ZhdX5MwC1Ja,1783.82,insufficient_funds,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.879734
pay_cTo346Rw3lAN5U,2704.18,insufficient_balance,3,auto_recovery_attempted,send_reminder,rule_based,False,Mapped insufficient_balance -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.879772
pay_mANSRxBXuVhbfq,994.64,payment_declined,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.879810
pay_x29hQUX0aWwYEz,353.66,incorrect_pin,2,auto_recovery_attempted,send_reminder,rule_based,True,Mapped incorrect_pin -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.879846
pay_YmttuZKGHDt5AE,2117.33,payment_declined,3,auto_recovery_attempted,send_reminder,rule_based,False,Mapped payment_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.879883
pay_SKq65n499aOfpe,509.66,incorrect_pin,1,auto_recovery_attempted,send_reminder,rule_based,False,Mapped incorrect_pin -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.879921
pay_9Mlr5rrzlGj9MX,212.47,insufficient_funds,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.879962
pay_25Dqm4KKQubduN,1106.98,incorrect_otp,1,auto_recovery_attempted,send_reminder,rule_based,False,Mapped incorrect_otp -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.879997
pay_wVjYfj8PbivRRO,245.53,payment_declined,1,auto_recovery_attempted,send_reminder,rule_based,True,Mapped payment_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.880042
pay_KqulpUeHsB5OsK,2362.35,payment_declined,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.880086
pay_bIUShCosvDrWsQ,1609.93,incorrect_pin,2,auto_recovery_attempted,send_reminder,rule_based,False,Mapped incorrect_pin -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.880121
pay_EIRGYHCpuWxghr,1298.9,incorrect_otp,3,auto_recovery_attempted,send_reminder,rule_based,False,Mapped incorrect_otp -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.880158
pay_JJcXUYEr6X81fc,216.36,upi_collect_expired,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.880194
pay_L20Jqk7h3rEaAT,2795.21,bank_technical_error,1,auto_recovery_attempted,retry_immediately,rule_based,True,Mapped bank_technical_error -> retry_immediately (assumed success rate 65%),2026-08-23T05:57:01.880278
pay_qLbHJWMLBpxNd6,4941.68,incorrect_pin,2,auto_recovery_attempted,send_reminder,rule_based,False,Mapped incorrect_pin -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.880333
pay_rfMCKmRhQHcPcE,3141.49,payment_declined,3,auto_recovery_attempted,send_reminder,rule_based,False,Mapped payment_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.880376
pay_9XoK5AYo5VW4e8,2138.85,issuer_unavailable,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.880416
pay_rPFicMinut38JH,318.16,upi_collect_expired,1,auto_recovery_attempted,resend_collect_request,rule_based,False,Mapped upi_collect_expired -> resend_collect_request (assumed success rate 50%),2026-08-23T05:57:01.880453
pay_2vJvENtxuGULq6,3600.4,issuer_unavailable,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.880491
pay_N3zC5cLYtZpieN,972.81,incorrect_otp,3,auto_recovery_attempted,send_reminder,rule_based,True,Mapped incorrect_otp -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.880526
pay_uLfRGC9knObCNs,2141.73,session_timed_out,2,auto_recovery_attempted,send_reminder,rule_based,False,Mapped session_timed_out -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.880570
pay_SUEondmlJq6TiQ,1963.35,insufficient_funds,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.880609
pay_5ybgHQYa6TydWW,3296.52,session_timed_out,3,auto_recovery_attempted,send_reminder,rule_based,False,Mapped session_timed_out -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.880644
pay_FGwe6x3ZHI0Ega,882.52,bank_technical_error,1,auto_recovery_attempted,retry_immediately,rule_based,True,Mapped bank_technical_error -> retry_immediately (assumed success rate 65%),2026-08-23T05:57:01.880684
pay_IDIuluHvLr1z3I,908.16,issuer_unavailable,2,auto_recovery_attempted,retry_later_2h,rule_based,True,Mapped issuer_unavailable -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.880722
pay_pPlko8gS5VjdAs,68.56,upi_collect_expired,3,auto_recovery_attempted,resend_collect_request,rule_based,True,Mapped upi_collect_expired -> resend_collect_request (assumed success rate 50%),2026-08-23T05:57:01.880760
pay_mtjD7AIOK5iAjK,7319.36,insufficient_balance,2,auto_recovery_attempted,send_reminder,rule_based,False,Mapped insufficient_balance -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.880797
pay_mTasTpxJpm7nXu,926.16,session_timed_out,2,auto_recovery_attempted,send_reminder,rule_based,False,Mapped session_timed_out -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.880833
pay_MkZwgPF6btkUba,693.81,upi_collect_expired,3,auto_recovery_attempted,resend_collect_request,rule_based,False,Mapped upi_collect_expired -> resend_collect_request (assumed success rate 50%),2026-08-23T05:57:01.880871
pay_LvzHemiycP5Vvf,1960.63,wallet_service_down,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.880909
pay_MHMU91b1wEgBLr,57.84,issuer_unavailable,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.880944
pay_U4KYLRGc6qszri,670.51,card_declined,3,auto_recovery_attempted,send_reminder,rule_based,False,Mapped card_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.880978
pay_6HbbYZb7TFpuoL,707.72,upi_collect_expired,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.881015
pay_ZYhs2RXEOI1EaF,466.66,issuer_unavailable,2,auto_recovery_attempted,retry_later_2h,rule_based,True,Mapped issuer_unavailable -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.881060
pay_bgqfOJ8STFF9gp,3417.9,insufficient_funds,2,auto_recovery_attempted,retry_later_24h,rule_based,True,Mapped insufficient_funds -> retry_later_24h (assumed success rate 45%),2026-08-23T05:57:01.881102
pay_9I2Y5zwKQEycU2,3715.19,emi_not_supported,1,auto_recovery_attempted,suggest_alt_method,rule_based,True,Mapped emi_not_supported -> suggest_alt_method (assumed success rate 40%),2026-08-23T05:57:01.881141
pay_wp5wxi6nhzkkAh,1737.86,incorrect_otp,1,auto_recovery_attempted,send_reminder,rule_based,False,Mapped incorrect_otp -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.881181
pay_oVzdgxJgRiWZ7v,159.13,issuer_unavailable,3,auto_recovery_attempted,retry_later_2h,rule_based,True,Mapped issuer_unavailable -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.881218
pay_gO8657syo39DkP,3277.61,bank_technical_error,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.881286
pay_RdQuJVmtWDvnZz,296.44,card_declined,1,auto_recovery_attempted,send_reminder,rule_based,True,Mapped card_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.881331
pay_zxKETzFYjAKfbu,300.19,incorrect_otp,1,auto_recovery_attempted,send_reminder,rule_based,False,Mapped incorrect_otp -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.881374
pay_KgiH7mLKTINJ6H,6419.11,incorrect_otp,2,auto_recovery_attempted,send_reminder,rule_based,False,Mapped incorrect_otp -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.881414
pay_Pzl85XbLShNP95,3659.9,insufficient_funds,1,auto_recovery_attempted,retry_later_24h,rule_based,False,Mapped insufficient_funds -> retry_later_24h (assumed success rate 45%),2026-08-23T05:57:01.881453
pay_nRdSRmQ1v8JO5K,172.05,payment_declined,1,auto_recovery_attempted,send_reminder,rule_based,False,Mapped payment_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.881491
pay_voQaYSXSSXLjcZ,4054.97,incorrect_pin,2,auto_recovery_attempted,send_reminder,rule_based,False,Mapped incorrect_pin -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.881531
pay_EtFMOcpxYMx9EH,13420.56,card_declined,2,auto_recovery_attempted,send_reminder,rule_based,False,Mapped card_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.881568
pay_BfdzalGuWrkiRo,789.33,incorrect_otp,2,auto_recovery_attempted,send_reminder,rule_based,False,Mapped incorrect_otp -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.881606
pay_EEK1zF4jJPtA3u,1797.38,emi_not_supported,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.881641
pay_LIogO4bw4dbE2m,1068.33,insufficient_funds,2,auto_recovery_attempted,retry_later_24h,rule_based,False,Mapped insufficient_funds -> retry_later_24h (assumed success rate 45%),2026-08-23T05:57:01.881678
pay_EwFbP0R4qzuJvg,7385.86,payment_declined,3,auto_recovery_attempted,send_reminder,rule_based,True,Mapped payment_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.881715
pay_eXamBw0Yfn5hsT,121.61,card_declined,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.881753
pay_NjU6T5MdsVlEoV,2886.32,insufficient_funds,1,auto_recovery_attempted,retry_later_24h,rule_based,True,Mapped insufficient_funds -> retry_later_24h (assumed success rate 45%),2026-08-23T05:57:01.881786
pay_RQJ7UvkziKZwbH,202.1,payment_declined,2,auto_recovery_attempted,send_reminder,rule_based,False,Mapped payment_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.881824
pay_y5oZKFAOty4ZIx,938.04,wallet_service_down,2,auto_recovery_attempted,retry_later_2h,rule_based,True,Mapped wallet_service_down -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.881862
pay_sZim3u1KND05ja,363.44,payment_declined,2,auto_recovery_attempted,send_reminder,rule_based,False,Mapped payment_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.881900
pay_CRXGzRSY5mOCWd,4967.02,issuer_unavailable,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.881939
pay_mLfD2QHYDUJ7zA,268.13,upi_collect_expired,2,auto_recovery_attempted,resend_collect_request,rule_based,False,Mapped upi_collect_expired -> resend_collect_request (assumed success rate 50%),2026-08-23T05:57:01.881976
pay_erLQXAn0zYFEPB,673.35,upi_collect_expired,1,auto_recovery_attempted,resend_collect_request,rule_based,True,Mapped upi_collect_expired -> resend_collect_request (assumed success rate 50%),2026-08-23T05:57:01.882012
pay_L47FvAA7VQMTr2,2738.49,emi_not_supported,1,auto_recovery_attempted,suggest_alt_method,rule_based,True,Mapped emi_not_supported -> suggest_alt_method (assumed success rate 40%),2026-08-23T05:57:01.882073
pay_QRqCCkeUxwFd9r,872.27,emi_not_supported,2,auto_recovery_attempted,suggest_alt_method,rule_based,True,Mapped emi_not_supported -> suggest_alt_method (assumed success rate 40%),2026-08-23T05:57:01.882119
pay_5UeiLgLLStBb9O,3876.91,incorrect_pin,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.882170
pay_lAGgRWucBR7a95,315.27,card_declined,3,auto_recovery_attempted,send_reminder,rule_based,True,Mapped card_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.882209
pay_bD9zv9vIGsqudY,3413.86,emi_not_supported,1,auto_recovery_attempted,suggest_alt_method,rule_based,True,Mapped emi_not_supported -> suggest_alt_method (assumed success rate 40%),2026-08-23T05:57:01.882272
pay_goGliY8WJgeNvn,251.65,card_declined,2,auto_recovery_attempted,send_reminder,rule_based,False,Mapped card_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.882322
pay_fuwAdaTcr2mr3b,1301.61,insufficient_funds,1,auto_recovery_attempted,retry_later_24h,rule_based,True,Mapped insufficient_funds -> retry_later_24h (assumed success rate 45%),2026-08-23T05:57:01.882362
pay_08x5Ryhy7SEDpp,4757.54,session_timed_out,1,auto_recovery_attempted,send_reminder,rule_based,False,Mapped session_timed_out -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.882400
pay_lodvejjQ2INLsg,1376.95,wallet_service_down,2,auto_recovery_attempted,retry_later_2h,rule_based,True,Mapped wallet_service_down -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.882438
pay_Gt2fIa3wvpYUaY,900.59,session_timed_out,2,auto_recovery_attempted,send_reminder,rule_based,False,Mapped session_timed_out -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.882475
pay_dmYp0UTjis04jh,781.06,wallet_service_down,1,auto_recovery_attempted,retry_later_2h,rule_based,True,Mapped wallet_service_down -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.882513
pay_p5pCeG7WbM6Glb,6540.52,upi_collect_expired,2,auto_recovery_attempted,resend_collect_request,rule_based,True,Mapped upi_collect_expired -> resend_collect_request (assumed success rate 50%),2026-08-23T05:57:01.882550
pay_LlYPWWfQhjDDLN,189.24,incorrect_otp,2,auto_recovery_attempted,send_reminder,rule_based,False,Mapped incorrect_otp -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.882589
pay_bfrgy0mSplem5v,281.12,card_declined,1,auto_recovery_attempted,send_reminder,rule_based,False,Mapped card_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.882627
pay_kylLJM0szHdtcT,1424.92,upi_collect_expired,1,auto_recovery_attempted,resend_collect_request,rule_based,True,Mapped upi_collect_expired -> resend_collect_request (assumed success rate 50%),2026-08-23T05:57:01.882667
pay_yFIoaknT0JW8MV,84.58,insufficient_balance,1,auto_recovery_attempted,send_reminder,rule_based,False,Mapped insufficient_balance -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.882703
pay_qN3yS6LXqU9nPE,185.87,insufficient_funds,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.882739
pay_MxraetSBa4nloT,117.21,bank_technical_error,2,auto_recovery_attempted,retry_immediately,rule_based,True,Mapped bank_technical_error -> retry_immediately (assumed success rate 65%),2026-08-23T05:57:01.882773
pay_94tlccrlX0DCCa,5943.57,issuer_unavailable,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.882810
pay_yLyq6ufb0Q8eqN,1959.3,session_timed_out,1,auto_recovery_attempted,send_reminder,rule_based,False,Mapped session_timed_out -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.882844
pay_yVo9zRg3OTP4la,2000.68,session_timed_out,3,auto_recovery_attempted,send_reminder,rule_based,True,Mapped session_timed_out -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.882882
pay_qf6VS6yLGo5mqZ,2514.19,incorrect_pin,1,auto_recovery_attempted,send_reminder,rule_based,True,Mapped incorrect_pin -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.882918
pay_1TTtS3oFNDlHg6,505.88,insufficient_funds,1,auto_recovery_attempted,retry_later_24h,rule_based,False,Mapped insufficient_funds -> retry_later_24h (assumed success rate 45%),2026-08-23T05:57:01.882954
pay_M51dVpOqJbaX2M,2140.67,payment_declined,3,auto_recovery_attempted,send_reminder,rule_based,False,Mapped payment_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.882991
pay_bFvHuurh6IbOvV,1182.65,insufficient_balance,1,auto_recovery_attempted,send_reminder,rule_based,False,Mapped insufficient_balance -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.883027
pay_Lv2jarnas4fUIv,6764.21,payment_declined,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.883079
pay_jk8P9Kdusr3A67,284.45,issuer_unavailable,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.883117
pay_jdQ8WmTMWN9bIL,414.38,card_declined,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.883151
pay_2SpphFH94A6vSW,4770.92,issuer_unavailable,1,auto_recovery_attempted,retry_later_2h,rule_based,False,Mapped issuer_unavailable -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.883185
pay_yfM7bnQEV2ekOL,1256.99,issuer_unavailable,3,auto_recovery_attempted,retry_later_2h,rule_based,False,Mapped issuer_unavailable -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.883223
pay_qGWGAsUkBYv14M,2078.65,insufficient_funds,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.883294
pay_osDCZj04axfNRv,439.89,issuer_unavailable,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.883339
pay_64ZWeC9Fntu8Lu,874.27,incorrect_otp,3,auto_recovery_attempted,send_reminder,rule_based,True,Mapped incorrect_otp -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.883379
pay_Al4wfdyuWETQ6U,78.33,wallet_service_down,3,auto_recovery_attempted,retry_later_2h,rule_based,False,Mapped wallet_service_down -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.883420
pay_NNVLrbc0bUswIo,1580.74,upi_collect_expired,2,auto_recovery_attempted,resend_collect_request,rule_based,True,Mapped upi_collect_expired -> resend_collect_request (assumed success rate 50%),2026-08-23T05:57:01.883461
pay_SC8Ha2xgDnoiur,798.41,insufficient_balance,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.883503
pay_81sGlr0mSYZoOL,4452.07,incorrect_pin,1,auto_recovery_attempted,send_reminder,rule_based,False,Mapped incorrect_pin -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.883539
pay_shksXZgTJTtLLp,2453.79,bank_technical_error,2,auto_recovery_attempted,retry_immediately,rule_based,False,Mapped bank_technical_error -> retry_immediately (assumed success rate 65%),2026-08-23T05:57:01.883577
pay_Z7QWprtnagd6ye,1694.45,card_declined,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.883617
pay_mIUhXsgEIov7WL,1607.34,incorrect_pin,3,auto_recovery_attempted,send_reminder,rule_based,False,Mapped incorrect_pin -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.883654
pay_3KI6GDJxdXGzXs,1953.17,bank_technical_error,3,auto_recovery_attempted,retry_immediately,rule_based,True,Mapped bank_technical_error -> retry_immediately (assumed success rate 65%),2026-08-23T05:57:01.883693
pay_HxZU8pic5oaWIk,7255.67,upi_collect_expired,1,auto_recovery_attempted,resend_collect_request,rule_based,True,Mapped upi_collect_expired -> resend_collect_request (assumed success rate 50%),2026-08-23T05:57:01.883734
pay_kM7JLau40T3uFW,10831.57,insufficient_balance,3,auto_recovery_attempted,send_reminder,rule_based,True,Mapped insufficient_balance -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.883772
pay_taSATURvFick0F,1127.52,upi_collect_expired,2,auto_recovery_attempted,resend_collect_request,rule_based,True,Mapped upi_collect_expired -> resend_collect_request (assumed success rate 50%),2026-08-23T05:57:01.883809
pay_vJQkHvgOSaaNOe,1682.23,incorrect_pin,1,auto_recovery_attempted,send_reminder,rule_based,True,Mapped incorrect_pin -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.883846
pay_ng1d0mPU2pw1D7,243.81,upi_collect_expired,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.883883
pay_QH1ylYAiVk0hiD,427.79,issuer_unavailable,2,auto_recovery_attempted,retry_later_2h,rule_based,False,Mapped issuer_unavailable -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.883918
pay_gkIKGC6J6yx5Cv,232.38,insufficient_funds,3,auto_recovery_attempted,retry_later_24h,rule_based,True,Mapped insufficient_funds -> retry_later_24h (assumed success rate 45%),2026-08-23T05:57:01.883955
